id,address_state,application_type,emp_length,employer,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,monthly_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
887713,MA,INDIVIDUAL,10+ years,pelican products,A,MORTGAGE,11/11/2021,15/04/2021,14/11/2021,Fully Paid,14/12/2021,1103858,car,A2, 36 months,Source Verified,45600,3800,12.92,214.93,6.62,7000,22,7737
444950,MO,INDIVIDUAL,10+ years,Master Pitching Machine,A,MORTGAGE,09/10/2021,16/05/2021,12/10/2021,Fully Paid,12/11/2021,543058,car,A3, 36 months,Source Verified,75000,6250,22.9,187.32,7.74,6000,34,6743
717861,MO,INDIVIDUAL,3 years,Examinetics,A,MORTGAGE,11/04/2021,14/05/2021,12/10/2021,Fully Paid,12/11/2021,911999,car,A2, 36 months,Source Verified,30000,2500,4.4,115.25,5.79,3800,29,4047
741800,SC,INDIVIDUAL,4 years,Marshalls,A,MORTGAGE,11/05/2021,14/05/2021,14/05/2021,Fully Paid,14/06/2021,939795,car,A3, 36 months,Source Verified,48000,4000,0.63,154.37,6.99,5000,22,5557
775231,GA,INDIVIDUAL,4 years,Federal Aviation Administration,A,MORTGAGE,11/06/2021,16/03/2021,14/06/2021,Fully Paid,14/07/2021,977470,car,A4, 36 months,Source Verified,65000,5417,19.37,62.21,7.49,2000,33,2239
1028864,MO,INDIVIDUAL,5 years,wrymark,A,MORTGAGE,11/11/2021,14/11/2021,14/12/2021,Fully Paid,14/01/2022,1258219,car,A1, 36 months,Source Verified,42000,3500,12.49,149.14,6.03,4900,24,5369
722833,CO,INDIVIDUAL,7 years,State Farm,A,MORTGAGE,11/04/2021,16/05/2021,14/01/2021,Fully Paid,14/02/2021,917700,car,A4, 36 months,Source Verified,50400,4200,0,93.03,7.29,3000,7,3344
782749,CA,INDIVIDUAL,8 years,Quality Nissan,A,MORTGAGE,11/06/2021,15/07/2021,14/07/2021,Fully Paid,14/08/2021,985770,car,A3, 36 months,Source Verified,36000,3000,21.53,185.65,7.42,5975,29,6683
788401,PA,INDIVIDUAL,< 1 year,Schaedler Yesco,A,MORTGAGE,11/06/2021,13/08/2021,13/09/2021,Fully Paid,13/10/2021,992096,car,A1, 36 months,Source Verified,91992,7666,1.1,101.04,5.42,3350,37,3613
746758,CA,INDIVIDUAL,3 years,BRIGGS ELECTRIC INC.,A,MORTGAGE,11/05/2021,15/10/2021,13/02/2021,Fully Paid,13/03/2021,945559,car,A2, 36 months,Source Verified,60000,5000,12.4,125.48,5.99,4125,44,4445
395220,NJ,INDIVIDUAL,10+ years,RGA Wealth Management,A,MORTGAGE,09/04/2021,12/11/2021,12/03/2021,Fully Paid,12/04/2021,434489,car,A2, 36 months,Source Verified,200004,16667,5.61,187.15,7.68,6000,15,6734
802321,FL,INDIVIDUAL,9 years,,A,MORTGAGE,11/07/2021,16/02/2021,14/05/2021,Fully Paid,14/06/2021,1007964,car,A3, 36 months,Source Verified,65000,5417,18.79,185.24,6.99,6000,38,6644
1034418,WI,INDIVIDUAL,9 years,DA Heating,A,MORTGAGE,11/11/2021,14/03/2021,13/11/2021,Fully Paid,13/12/2021,1264025,car,A4, 36 months,Source Verified,72000,6000,15.12,312.91,7.9,10000,46,11083
1029506,WI,INDIVIDUAL,10+ years,Milwaukee School of Engineering,B,MORTGAGE,11/11/2021,14/12/2021,14/12/2021,Fully Paid,14/01/2022,1258874,car,B2, 36 months,Source Verified,64800,5400,8.26,146.58,10.65,4500,10,5277
1026526,CA,INDIVIDUAL,3 years,stanislaus county,B,MORTGAGE,11/11/2021,14/11/2021,14/12/2021,Fully Paid,14/01/2022,1255712,car,B2, 36 months,Source Verified,52500,4375,12.27,130.3,10.65,4000,11,4690
678788,SC,INDIVIDUAL,4 years,okonite cables,B,MORTGAGE,11/03/2021,14/03/2021,14/03/2021,Fully Paid,14/04/2021,867167,car,B2, 36 months,Source Verified,40800,3400,18.68,335.58,10,10400,6,12081
569402,IL,INDIVIDUAL,4 years,McCook Cold Storage,B,MORTGAGE,10/08/2021,12/04/2021,12/04/2021,Fully Paid,12/05/2021,732478,car,B3, 36 months,Source Verified,150000,12500,0.16,655.92,11.12,20000,13,22735
804919,LA,INDIVIDUAL,6 years,St. Tammany Parish Hospital,B,MORTGAGE,11/07/2021,16/05/2021,14/07/2021,Fully Paid,14/08/2021,1010855,car,B4, 36 months,Source Verified,86000,7167,0,329.72,11.49,10000,30,11870
713465,FL,INDIVIDUAL,7 years,lowes,B,MORTGAGE,11/03/2021,14/12/2021,14/04/2021,Fully Paid,14/05/2021,906697,car,B5, 36 months,Source Verified,60000,5000,2.6,229.54,11.11,7000,24,8263
791409,MI,INDIVIDUAL,< 1 year,Midwest Transit Equipment of MI,B,MORTGAGE,11/06/2021,14/07/2021,14/07/2021,Fully Paid,14/08/2021,995716,car,B2, 36 months,Source Verified,15120,1260,14.68,48.82,10.59,1500,5,1757
649708,MI,INDIVIDUAL,1 year,United States Navy,B,MORTGAGE,11/01/2021,16/01/2021,13/06/2021,Fully Paid,13/07/2021,831160,car,B4, 36 months,Source Verified,26400,2200,19.36,130.47,10.74,4000,14,4665
424311,VA,INDIVIDUAL,1 year,The Physician & Midwife Collaborative Practice,B,MORTGAGE,09/07/2021,14/11/2021,12/04/2021,Fully Paid,12/05/2021,499965,car,B5, 36 months,Source Verified,45000,3750,0,333.15,12.21,10000,12,11960
870692,NC,INDIVIDUAL,2 years,Wingate University,B,MORTGAGE,11/09/2021,16/03/2021,13/06/2021,Fully Paid,13/07/2021,1084661,car,B1, 36 months,Source Verified,26010,2168,1.61,209.71,9.99,6500,4,7276
970574,NC,INDIVIDUAL,5 years,USPS,B,MORTGAGE,11/10/2021,14/02/2021,12/02/2021,Fully Paid,12/03/2021,1191842,car,B2, 36 months,Source Verified,45000,3750,13.6,123.78,10.65,3800,23,3891
610846,MA,INDIVIDUAL,7 years,Wing memorial hospital,B,MORTGAGE,10/11/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,783349,car,B1, 36 months,Source Verified,150000,12500,12.88,634.88,8.88,20000,26,22844
388494,MI,INDIVIDUAL,< 1 year,Mt. Clemens General Hospital,B,MORTGAGE,09/04/2021,11/06/2021,11/06/2021,Fully Paid,11/07/2021,421995,car,B5, 36 months,Source Verified,45204,3767,20.95,158.25,12.21,4750,49,5612
726304,MO,INDIVIDUAL,10+ years,Army National Guard,B,MORTGAGE,11/04/2021,16/03/2021,11/11/2021,Fully Paid,11/12/2021,921655,car,B3, 36 months,Source Verified,113316,9443,21.71,97.33,10.37,3000,53,3169
638117,IL,INDIVIDUAL,2 years,Morton Grove School District 70,B,MORTGAGE,10/12/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,817417,car,B4, 36 months,Source Verified,130000,10833,12.54,161.32,9.99,5000,41,5808
710553,CA,INDIVIDUAL,6 years,SSJID,B,MORTGAGE,11/03/2021,16/05/2021,12/11/2021,Fully Paid,12/12/2021,903319,car,B5, 36 months,Source Verified,97000,8083,6.05,262.33,11.11,8000,29,8863
556502,NV,INDIVIDUAL,6 years,Las Vegas Metro Police,B,MORTGAGE,10/08/2021,13/07/2021,13/07/2021,Fully Paid,13/08/2021,716590,car,B5, 36 months,Source Verified,99600,8300,2.07,165.74,11.86,5000,17,5965
741771,AZ,INDIVIDUAL,4 years,Andrews Restaurant Supply,B,MORTGAGE,11/04/2021,15/05/2021,12/08/2021,Fully Paid,12/09/2021,939758,car,B4, 36 months,Source Verified,42000,3500,1.14,39.57,11.49,1200,10,1343
689989,OH,INDIVIDUAL,10+ years,self,B,MORTGAGE,11/03/2021,13/12/2021,13/12/2021,Fully Paid,13/01/2022,880319,car,B1, 36 months,Source Verified,156000,13000,24.82,320.94,9.63,10000,48,11412
627325,KS,INDIVIDUAL,9 years,SOUTHEAST KANSAS EDUCATION SERVICE CENTE,C,MORTGAGE,10/12/2021,14/11/2021,12/06/2021,Fully Paid,12/07/2021,803849,car,C3, 36 months,Source Verified,76000,6333,23.32,202.11,12.98,6000,33,6927
634908,CA,INDIVIDUAL,10+ years,Alameda Co Health Dept,C,MORTGAGE,10/12/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,813336,car,C5, 36 months,Source Verified,55000,4583,12.92,272.34,13.72,8000,21,9805
1036025,VA,INDIVIDUAL,3 years,Department of Defense,C,MORTGAGE,11/11/2021,16/05/2021,13/06/2021,Fully Paid,13/07/2021,1265689,car,C1, 36 months,Source Verified,115000,9583,13.18,644.68,13.49,19000,16,22057
1030732,MD,INDIVIDUAL,5 years,University of Maryland Medical Center,C,MORTGAGE,11/11/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,1260349,car,C1, 36 months,Source Verified,110000,9167,12.38,40.72,13.49,1200,42,1432
690766,WI,INDIVIDUAL,7 years,SGT,C,MORTGAGE,11/03/2021,14/03/2021,11/08/2021,Fully Paid,11/09/2021,881226,car,C2, 36 months,Source Verified,114600,9550,24.62,337.23,13.06,10000,45,10519
407123,CA,INDIVIDUAL,< 1 year,Besteway Recycling,C,MORTGAGE,09/06/2021,12/12/2021,12/01/2021,Fully Paid,12/02/2021,456144,car,C3, 36 months,Source Verified,36500,3042,22.32,236.4,13.16,7000,28,8457
661584,IL,INDIVIDUAL,10+ years,MENGESROLLER.COM,C,MORTGAGE,11/02/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,846087,car,C3, 36 months,Source Verified,85000,7083,18.03,74.59,13.43,2200,29,2683
1030060,TX,INDIVIDUAL,5 years,"Carabin & Shaw, P.C.",C,MORTGAGE,11/11/2021,14/07/2021,12/11/2021,Fully Paid,12/12/2021,1259256,car,C4, 36 months,Source Verified,53208,4434,18.65,295.79,15.27,8500,17,9553
788282,AR,INDIVIDUAL,6 years,Smith Drug,C,MORTGAGE,11/06/2021,16/05/2021,11/08/2021,Fully Paid,11/09/2021,991956,car,C1, 36 months,Source Verified,42000,3500,19.97,496.92,12.99,14750,46,14910
553204,TX,INDIVIDUAL,< 1 year,Comsys,D,MORTGAGE,10/07/2021,13/08/2021,13/08/2021,Fully Paid,13/09/2021,712783,car,D4, 36 months,Source Verified,74400,6200,2.68,351.33,15.95,10000,9,12648
715657,IL,INDIVIDUAL,10+ years,Berkeley SD 87,D,MORTGAGE,11/04/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,909324,car,D3, 36 months,Source Verified,104606,8717,14.19,174.02,15.28,5000,40,6205
885704,NC,INDIVIDUAL,4 years,"Charlotte Jet, inc.",B,MORTGAGE,11/09/2021,15/06/2021,14/10/2021,Fully Paid,14/11/2021,1101525,car,B5, 36 months,Source Verified,24996,2083,9.07,167.73,12.69,5000,8,6038
645820,AR,INDIVIDUAL,10+ years,LAWS ELECTRONCS,D,MORTGAGE,11/01/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,826337,car,D1, 36 months,Source Verified,60000,5000,23.96,167.69,14.09,4900,45,6037
735317,CA,INDIVIDUAL,2 years,Coalinga State Hospital,A,OWN,11/04/2021,11/12/2021,11/12/2021,Fully Paid,11/01/2022,931992,car,A3, 36 months,Source Verified,104000,8667,0.53,308.41,6.92,10000,15,10374
392880,CA,INDIVIDUAL,2 years,Project IMPACT,A,OWN,09/04/2021,13/10/2021,11/10/2021,Fully Paid,11/11/2021,430130,car,A5, 36 months,Source Verified,56996,4750,10.72,307.31,9.63,9575,15,10995
656319,GA,INDIVIDUAL,8 years,Columbus State Uni.,A,OWN,11/01/2021,14/01/2021,14/02/2021,Fully Paid,14/03/2021,839434,car,A2, 36 months,Source Verified,26400,2200,21.59,242.62,5.79,8000,10,8734
997803,MI,INDIVIDUAL,< 1 year,Children's Discovery Center,A,OWN,11/10/2021,14/11/2021,14/11/2021,Fully Paid,14/12/2021,1222706,car,A1, 36 months,Source Verified,21600,1800,0,182.62,6.03,6000,12,6574
744882,PA,INDIVIDUAL,< 1 year,Luxury Yacht Group,A,OWN,11/05/2021,15/05/2021,11/12/2021,Fully Paid,11/01/2022,943398,car,A1, 36 months,Source Verified,42000,3500,5.74,180.96,5.42,6000,9,6158
881954,CA,INDIVIDUAL,< 1 year,Delta Transport,A,OWN,11/09/2021,16/05/2021,14/10/2021,Fully Paid,14/11/2021,1097167,car,A4, 36 months,Source Verified,60000,5000,1.66,414.6,7.9,13250,13,14925
763366,MN,INDIVIDUAL,< 1 year,mandile fruit co,A,OWN,11/06/2021,16/05/2021,14/07/2021,Fully Paid,14/08/2021,963980,car,A5, 36 months,Source Verified,21600,1800,17.83,66.29,8.49,2100,6,2386
808333,MI,INDIVIDUAL,10+ years,Sears,A,OWN,11/07/2021,14/08/2021,14/08/2021,Fully Paid,14/09/2021,1015057,car,A2, 36 months,Source Verified,26400,2200,13.45,200.76,5.99,6600,30,7227
891867,KS,INDIVIDUAL,7 years,SouthWest Express,B,OWN,11/09/2021,14/10/2021,14/10/2021,Fully Paid,14/11/2021,1108734,car,B2, 36 months,Source Verified,120000,10000,5.04,162.87,10.65,5000,12,5863
868937,NJ,INDIVIDUAL,10+ years,Verizon,B,OWN,11/09/2021,14/09/2021,13/01/2021,Fully Paid,13/02/2021,1082723,car,B3, 36 months,Source Verified,120000,10000,13.24,157.13,10.99,4800,47,5374
649075,NV,INDIVIDUAL,10+ years,SAM'S TOWN HOTEL,B,OWN,11/01/2021,14/02/2021,14/02/2021,Fully Paid,14/03/2021,830379,car,B4, 36 months,Source Verified,28800,2400,3.21,195.7,10.74,6000,7,7045
824222,NY,INDIVIDUAL,6 years,Golden Artist colors,B,OWN,11/07/2021,16/05/2021,14/08/2021,Fully Paid,14/09/2021,1032869,car,B5, 36 months,Source Verified,113400,9450,11.38,69.75,11.99,2100,33,2511
978429,IL,INDIVIDUAL,< 1 year,Lion Sleep Labs,B,OWN,11/10/2021,14/05/2021,14/05/2021,Fully Paid,14/06/2021,1201267,car,B1, 36 months,Source Verified,60000,5000,8.88,290.03,9.91,9000,18,10406
572077,PA,INDIVIDUAL,2 years,osram sylvania,C,OWN,10/08/2021,11/12/2021,11/12/2021,Fully Paid,11/01/2022,735843,car,C5, 36 months,Source Verified,78000,6500,16.05,82.87,14.72,2400,24,2769
560368,NY,INDIVIDUAL,6 years,Island Pump & Tank,C,OWN,10/08/2021,16/02/2021,13/08/2021,Fully Paid,13/09/2021,721250,car,C2, 36 months,Source Verified,48000,4000,8.45,142.76,13.61,4200,5,5139
724744,CT,INDIVIDUAL,2 years,Devan Acura,C,OWN,11/04/2021,15/11/2021,14/05/2021,Fully Paid,14/06/2021,919898,car,C1, 36 months,Source Verified,21600,1800,1.39,201.25,12.68,6000,4,7245
858551,NY,INDIVIDUAL,10+ years,Self,C,OWN,11/09/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,1071108,car,C1, 36 months,Source Verified,87600,7300,16.32,404.27,12.99,12000,21,14197
772186,FL,INDIVIDUAL,10+ years,pilgrims,C,OWN,11/06/2021,14/12/2021,13/01/2021,Fully Paid,13/02/2021,974093,car,C2, 36 months,Source Verified,36000,3000,2.2,135.73,13.49,4000,11,4669
549843,TX,INDIVIDUAL,3 years,"Kellogg, Brown, and Root",D,OWN,10/07/2021,15/12/2021,12/03/2021,Fully Paid,12/04/2021,708810,car,D3, 36 months,Source Verified,78000,6500,0.46,419.41,15.58,12000,34,14330
434022,GA,INDIVIDUAL,1 year,Millen United Methodist Church,A,RENT,09/08/2021,12/03/2021,12/03/2021,Fully Paid,12/04/2021,517488,car,A2, 36 months,Source Verified,8000,667,15.15,86.97,7.4,2800,16,3120
735873,NJ,INDIVIDUAL,1 year,USPS,A,RENT,11/05/2021,11/06/2021,11/06/2021,Fully Paid,11/07/2021,932694,car,A5, 36 months,Source Verified,43000,3583,0.28,94.69,8.49,3000,8,3022
882216,PA,INDIVIDUAL,10+ years,Bank of America,A,RENT,11/09/2021,13/10/2021,13/11/2021,Fully Paid,13/12/2021,1097388,car,A2, 36 months,Source Verified,47088,3924,10.17,122.82,6.62,4000,38,4378
863602,GA,INDIVIDUAL,2 years,Access Insurance,A,RENT,11/08/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,1076735,car,A1, 36 months,Source Verified,37440,3120,6.38,90.48,5.42,3000,12,3240
974175,CA,INDIVIDUAL,2 years,shields nursing center,A,RENT,11/10/2021,16/05/2021,14/10/2021,Fully Paid,14/11/2021,1196216,car,A1, 36 months,Source Verified,86400,7200,1.4,456.54,6.03,15000,11,16435
417841,TX,INDIVIDUAL,2 years,Thirteen23 Corp,A,RENT,09/07/2021,13/05/2021,12/02/2021,Fully Paid,12/03/2021,487381,car,A2, 36 months,Source Verified,75000,6250,1.86,187.15,7.68,6000,13,6719
779836,CO,INDIVIDUAL,2 years,Towne Park,A,RENT,11/06/2021,16/04/2021,14/03/2021,Fully Paid,14/04/2021,982602,car,A4, 36 months,Source Verified,20000,1667,3.3,216.94,7.49,10000,4,7796
417683,CA,INDIVIDUAL,2 years,Gensler,A,RENT,09/06/2021,12/06/2021,12/06/2021,Fully Paid,12/07/2021,487134,car,A4, 36 months,Source Verified,48996,4083,8.67,127.79,9.32,4000,21,4597
507206,MN,INDIVIDUAL,2 years,Rosenbauer General Safety,A,RENT,10/04/2021,10/08/2021,10/08/2021,Fully Paid,10/09/2021,654092,car,A4, 36 months,Source Verified,37000,3083,10.64,217.77,7.51,7000,16,7128
667788,CA,INDIVIDUAL,2 years,Law Office of Jillian Sidoti,A,RENT,11/02/2021,15/02/2021,14/02/2021,Fully Paid,14/03/2021,853705,car,A5, 36 months,Source Verified,30000,2500,3.4,62.36,7.66,2000,8,2245
397200,MD,INDIVIDUAL,2 years,Chesapeake Medical Staffing,A,RENT,09/05/2021,12/03/2021,12/03/2021,Fully Paid,12/04/2021,437833,car,A5, 36 months,Source Verified,75000,6250,1.94,449.32,9.63,14000,9,16165
660199,NJ,INDIVIDUAL,3 years,Stape & Gebeloff,A,RENT,11/01/2021,16/02/2021,14/02/2021,Fully Paid,14/03/2021,844387,car,A2, 36 months,Source Verified,33600,2800,11.71,145.57,5.79,4800,16,5241
746652,NC,INDIVIDUAL,3 years,Northwest Landscaping Inc.,A,RENT,11/05/2021,14/05/2021,14/05/2021,Fully Paid,14/06/2021,938115,car,A5, 36 months,Source Verified,28800,2400,0,63.13,8.49,2000,5,2273
608470,WA,INDIVIDUAL,4 years,PROVIDENCE EMILY COURT,A,RENT,10/11/2021,12/09/2021,12/09/2021,Fully Paid,12/10/2021,780554,car,A4, 36 months,Source Verified,23000,1917,20.77,168.67,6.54,5500,8,5978
651550,MD,INDIVIDUAL,4 years,Environ-Civil Engineering Ltd.,A,RENT,11/01/2021,16/05/2021,12/07/2021,Fully Paid,12/08/2021,833428,car,A4, 36 months,Source Verified,70000,5833,16.78,186.06,7.29,6000,11,6512
752570,GA,INDIVIDUAL,5 years,Business Techonolgy Solutions,A,RENT,11/05/2021,14/05/2021,14/06/2021,Fully Paid,14/07/2021,952161,car,A4, 36 months,Source Verified,45000,3750,1.07,466.53,7.49,15000,5,16795
768279,SC,INDIVIDUAL,5 years,"Rex Direct Net, Inc.",A,RENT,11/06/2021,16/05/2021,13/02/2021,Fully Paid,13/03/2021,969509,car,A4, 36 months,Source Verified,60000,5000,18.98,186.61,7.49,6000,24,6566
949901,UT,INDIVIDUAL,5 years,transportation security administration,A,RENT,11/10/2021,16/05/2021,13/11/2021,Fully Paid,13/12/2021,1186125,car,A5, 36 months,Source Verified,34400,2867,6.17,133.37,8.9,4200,16,4738
439205,FL,INDIVIDUAL,5 years,J. Alexanders,A,RENT,09/09/2021,16/05/2021,12/06/2021,Fully Paid,12/07/2021,530187,car,A5, 36 months,Source Verified,75000,6250,24.21,57.19,8.94,1800,32,2056
817723,MD,INDIVIDUAL,7 years,Microbiology International,A,RENT,11/07/2021,14/03/2021,13/02/2021,Fully Paid,13/03/2021,1025589,car,A3, 36 months,Source Verified,70000,5833,14.61,432.22,6.99,14000,15,14998
599649,CA,INDIVIDUAL,7 years,GACHINA LANDSCAPING,A,RENT,10/10/2021,13/10/2021,13/11/2021,Fully Paid,13/12/2021,769633,car,A5, 36 months,Source Verified,40080,3340,5.87,73.52,7.88,2350,11,2647
975902,CA,INDIVIDUAL,< 1 year,Foundation Capital,A,RENT,11/10/2021,15/10/2021,14/06/2021,Fully Paid,14/07/2021,1198245,car,A1, 36 months,Source Verified,90000,7500,5.52,365.23,6.03,12000,15,13080
553333,TX,INDIVIDUAL,< 1 year,WZ Elkins,A,RENT,10/07/2021,12/01/2021,12/01/2021,Fully Paid,12/02/2021,712959,car,A3, 36 months,Source Verified,29120,2427,8.9,167.09,7.14,5400,21,5641
765413,GA,INDIVIDUAL,< 1 year,Dynamic Paint Solutions,A,RENT,11/05/2021,14/06/2021,14/06/2021,Fully Paid,14/07/2021,966290,car,A4, 36 months,Source Verified,35000,2917,12.55,99.53,7.49,3200,9,3583
634825,CA,INDIVIDUAL,< 1 year,Lawrys,A,RENT,10/12/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,813231,car,A4, 36 months,Source Verified,20400,1700,10.94,147.21,6.54,4800,12,5300
670280,CO,INDIVIDUAL,< 1 year,Visual Elements,A,RENT,11/02/2021,11/10/2021,11/10/2021,Fully Paid,11/11/2021,856918,car,A4, 36 months,Source Verified,144000,12000,7.85,179.86,7.29,5800,33,6057
808182,MD,INDIVIDUAL,< 1 year,Dept. of Homeland Security,A,RENT,11/07/2021,15/03/2021,12/08/2021,Fully Paid,12/09/2021,1014839,car,A5, 36 months,Source Verified,62467,5206,9.61,335.36,8.49,10625,10,11455
781559,FL,INDIVIDUAL,6 years,Convert2Media LLC,A,RENT,11/06/2021,14/06/2021,14/06/2021,Fully Paid,14/07/2021,984416,car,A3, 36 months,Source Verified,82560,6880,4.81,139.82,7.42,4500,40,5033
712616,CO,INDIVIDUAL,< 1 year,The Green Solution,A,RENT,11/04/2021,15/11/2021,14/05/2021,Fully Paid,14/06/2021,905745,car,A3, 36 months,Source Verified,25200,2100,11.29,43.23,6.99,1400,14,1556
976685,VA,INDIVIDUAL,< 1 year,usmc,A,RENT,11/10/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,1199457,car,A4, 36 months,Source Verified,75000,6250,21.9,68.84,7.9,2200,43,2438
893915,CA,INDIVIDUAL,< 1 year,"Pernix Therapeutics Holdings, Inc.",A,RENT,11/09/2021,16/04/2021,14/10/2021,Fully Paid,14/11/2021,1111089,car,A5, 36 months,Source Verified,40000,3333,12.51,406.45,8.9,12800,12,14632
797136,MN,INDIVIDUAL,1 year,State of Minnesota,A,RENT,11/09/2021,13/05/2021,13/05/2021,Fully Paid,13/06/2021,1002069,car,A2, 36 months,Source Verified,51000,4250,14.45,182.51,5.99,6000,34,6451
803600,MA,INDIVIDUAL,3 years,Home Depot,A,RENT,11/07/2021,12/09/2021,12/09/2021,Fully Paid,12/10/2021,1009377,car,A2, 36 months,Source Verified,66000,5500,18.29,91.26,5.99,3000,19,3174
838648,CA,INDIVIDUAL,5 years,Serra Manufactoring,A,RENT,11/08/2021,16/05/2021,13/02/2021,Fully Paid,13/03/2021,1048756,car,A4, 36 months,Source Verified,24720,2060,26.36,155.51,7.49,5000,11,5439
712071,VA,INDIVIDUAL,< 1 year,Brown and Caldwell,A,RENT,11/03/2021,15/04/2021,12/09/2021,Fully Paid,12/10/2021,905116,car,A5, 36 months,Source Verified,63533,5294,12.73,168.38,7.66,5400,20,5866
726272,MI,INDIVIDUAL,< 1 year,Sunbelt Staffing,A,RENT,11/04/2021,16/05/2021,12/01/2021,Fully Paid,12/02/2021,921618,car,A5, 36 months,Source Verified,57600,4800,0.52,249.44,7.66,8000,16,8373
386100,TX,INDIVIDUAL,1 year,medco health solutions,A,RENT,09/03/2021,12/04/2021,12/04/2021,Fully Paid,12/05/2021,418187,car,A1, 36 months,Source Verified,28800,2400,19.83,263.89,7.37,8500,15,9500
967040,OH,INDIVIDUAL,10+ years,Abercrombie & Fitch,A,RENT,11/09/2021,12/09/2021,12/09/2021,Fully Paid,12/10/2021,1187943,car,A3, 36 months,Source Verified,60000,5000,9.1,171.11,7.51,5500,18,5648
836932,NY,INDIVIDUAL,4 years,ASML,A,RENT,11/08/2021,12/02/2021,12/01/2021,Fully Paid,12/02/2021,1047025,car,A2, 36 months,Source Verified,70000,5833,5.91,121.67,5.99,4000,18,4095
611963,AL,INDIVIDUAL,8 years,CPSI,A,RENT,10/11/2021,16/05/2021,12/04/2021,Fully Paid,12/05/2021,784706,car,A1, 36 months,Source Verified,60000,5000,6.26,150.8,5.42,5000,43,5290
385796,MA,INDIVIDUAL,< 1 year,Advantage Data  Inc.,A,RENT,09/03/2021,16/04/2021,12/04/2021,Fully Paid,12/05/2021,417660,car,A1, 36 months,Source Verified,78000,6500,1.15,521.57,7.37,16800,10,18776
862447,TX,INDIVIDUAL,< 1 year,ETSNA,A,RENT,11/09/2021,14/10/2021,14/10/2021,Fully Paid,14/11/2021,1075487,car,A3, 36 months,Source Verified,40000,3333,5.07,130.67,7.51,4200,12,4704
967216,AZ,INDIVIDUAL,< 1 year,Yavapai College,A,RENT,11/10/2021,14/10/2021,14/10/2021,Fully Paid,14/11/2021,1188130,car,A2, 36 months,Source Verified,32000,2667,18.45,138.17,6.62,4500,27,4974
725986,TX,INDIVIDUAL,< 1 year,Camin Cargo Control,A,RENT,11/04/2021,11/09/2021,11/09/2021,Fully Paid,11/10/2021,921308,car,A3, 36 months,Source Verified,50000,4167,0.6,123.37,6.92,4000,6,4089
782188,IL,INDIVIDUAL,< 1 year,Hydra Force Inc.,A,RENT,11/06/2021,14/04/2021,14/05/2021,Fully Paid,14/06/2021,985139,car,A5, 36 months,Source Verified,30000,2500,4.68,205.16,8.49,6500,7,7396
857223,SD,INDIVIDUAL,< 1 year,Z-Wireless Verizon Wireless Premium Reta,A,RENT,11/08/2021,15/09/2021,12/02/2021,Fully Paid,12/03/2021,1069657,car,A5, 36 months,Source Verified,22800,1900,3.16,63.13,8.49,2000,18,2060
759507,NJ,INDIVIDUAL,1 year,"Hyundai Marine & Fire Insurance Co, Ltd",B,RENT,11/05/2021,16/05/2021,12/06/2021,Fully Paid,12/07/2021,959750,car,B3, 36 months,Source Verified,45000,3750,12.32,392.81,10.99,12000,27,13142
865104,CA,INDIVIDUAL,1 year,Disneyland-Sodexo,B,RENT,11/09/2021,15/02/2021,13/06/2021,Fully Paid,13/07/2021,1078356,car,B5, 36 months,Source Verified,29534,2461,13.77,159.41,11.99,4800,7,5558
550046,MI,INDIVIDUAL,1 year,AMR Group,B,RENT,10/07/2021,16/05/2021,13/07/2021,Fully Paid,13/08/2021,709037,car,B5, 36 months,Source Verified,27600,2300,7.13,132.59,11.86,4000,23,4771
